Date,Open,High,Low,Close,Volume
2020-06-01 00:00:00,9444.61,10429.26,9416.5,10203.64,123557320.540776
2020-05-31 00:00:00,9705.1,9711.7,9373.96,9446.19,53824375.3524065
2020-05-30 00:00:00,9428.52,9758.27,9326.28,9705.1,65818454.4278325
2020-05-29 00:00:00,9581.49,9610,9330,9421.04,68083725.9823849
2020-05-28 00:00:00,9209.99,9625.01,9105.79,9577.38,110364065.881167
2020-05-27 00:00:00,8835.79,9230.21,8810.99,9210,63251250.0882135
2020-05-26 00:00:00,8903.22,9012,8690,8840.91,52364756.229492
2020-05-25 00:00:00,8710.12,8984.16,8630,8903.56,79419076.6556858
2020-05-24 00:00:00,9183.93,9310.91,8669,8718.77,77208872.7208764
2020-05-23 00:00:00,9171.96,9316.12,9084.83,9183.46,31933448.0924041
2020-05-22 00:00:00,9062.25,9272.97,8924.91,9171.96,66600208.2029658
2020-05-21 00:00:00,9505.61,9573.29,8800,9062.47,152972943.082795
2020-05-20 00:00:00,9776.3,9843.87,9100,9516.51,117542489.760797
2020-05-19 00:00:00,9730,9903.89,9455.05,9787.65,118916867.807804
2020-05-18 00:00:00,9672.95,9966.12,9451.2,9721.91,120185436.689385
2020-05-17 00:00:00,9377.79,9894.88,9326.53,9665.7,91976806.0082358
2020-05-16 00:00:00,9307.43,9590,9216.08,9389.07,57931464.1632437
2020-05-15 00:00:00,9809.91,9844.66,9112,9306.21,161222127.731367
2020-05-14 00:00:00,9323.73,9945.34,9254.85,9793.5,195245032.259517
2020-05-13 00:00:00,8816.99,9418.46,8804.47,9315.5,118892344.236487
2020-05-12 00:00:00,8574.19,8984.87,8534.97,8825.46,123646999.858692
2020-05-11 00:00:00,8740.88,9182.97,8181,8571.98,295434889.993681
2020-05-10 00:00:00,9527.31,9565.2,8109,8731.17,276249231.061599
2020-05-09 00:00:00,9809.04,9914,9515.4,9546.56,107672153.479511
2020-05-08 00:00:00,10008.19,10048.38,9725,9801.35,188220065.890301
2020-05-07 00:00:00,9163.63,10074,9030.03,10000,250129003.1203
2020-05-06 00:00:00,9040,9417.95,8921.03,9154.32,138330396.860237
2020-05-05 00:00:00,8889.24,9120,8760.1,9034.85,86663496.0463498
2020-05-04 00:00:00,8924.14,8974.34,8528.42,8882.87,88997252.4482124
2020-05-03 00:00:00,8982.56,9207.82,8723.78,8915.98,82189954.7231458
2020-05-02 00:00:00,8836,9022,8760,8983.79,49628855.2223447
2020-05-01 00:00:00,8629.72,9075,8616.17,8832.44,100510391.535159
2020-04-30 00:00:00,8789.79,9485.26,8407,8627.32,207553815.721789
2020-04-29 00:00:00,7762.07,8970,7717.14,8790.32,232030140.759274
2020-04-28 00:00:00,7794.22,7798.42,7650,7767.79,56308367.6903224
2020-04-27 00:00:00,7708.87,7813.68,7637.03,7786.41,53555103.4691742
2020-04-26 00:00:00,7565,7718,7485,7701.73,40415142.5447543
2020-04-25 00:00:00,7518.81,7723.77,7432.8,7547.56,28686975.3445559
2020-04-24 00:00:00,7494.2,7612.91,7391.57,7505.53,55218985.1011637
2020-04-23 00:00:00,7138.29,7756.69,7031.07,7484.58,110618710.444177
2020-04-22 00:00:00,6850.6,7171.26,6819.59,7137.79,44778256.860787
2020-04-21 00:00:00,6833,6950.98,6774.48,6854.98,38188793.2662738
2020-04-20 00:00:00,7124.27,7220,6757.75,6841,77748028.7421121
2020-04-19 00:00:00,7265.94,7276.21,7057.46,7126.4,33224645.7275644
2020-04-18 00:00:00,7020.13,7306.15,7020.13,7262.26,37055700.6736353
2020-04-17 00:00:00,7121.35,7158.22,6995.39,7024.19,59983901.8239273
2020-04-16 00:00:00,6619,7224.18,6472.67,7111.67,111843074.800449
2020-04-15 00:00:00,6868.88,6940,6598.55,6619,53678318.3752723
2020-04-14 00:00:00,6864.66,6991,6766.96,6879.75,50054904.7062382
